,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차수입금액,승차인원수,승차연인거리,좌석거리,1인당수입율,공급대비승차율,운행대비고객이동,관광,일반,일반/관광,대수송,임시,확정,시발역,종착역,열차운행횟수
1117,주중,경전선,2020-03-01,18,0,18,0,0,5616,288120,2845770254,92214,207360276,1212040800,552702.4984672446,5.761039937007468,108.93933296752803,0.0,127.0,144.0,0.0,0.0,271.0,72,72,432
1118,주중,경전선,2020-04-01,18,0,18,1,0,5632,289010,4609816794,142779,339480799,1215670260,578997.0778082401,8.880184953493673,69.54676234862386,0.0,180.0,107.0,0.0,2.0,285.0,72,72,434
1119,주중,경전선,2020-05-01,16,0,16,1,0,4992,256270,5551940750,171051,409324772,1078091055,519358.5585144634,10.679564517528279,42.275593578124074,0.0,103.0,141.0,0.0,0.0,244.0,64,64,384
1120,주중,경전선,2020-06-01,18,0,18,0,0,5616,288330,6342550670,199579,463481912,1213054890,571698.608732942,12.460484370400494,47.36639288787485,0.0,131.0,148.0,0.0,0.0,279.0,72,72,432
1121,주중,경전선,2020-07-01,18,0,18,0,0,5616,288400,7024914354,221605,522545279,1213253935,570423.1279075673,13.830649590048374,42.06698686711911,0.0,111.0,170.0,0.0,0.0,281.0,72,72,432
1122,주중,경전선,2020-08-01,17,0,17,0,0,5304,272395,6077716854,192753,458431071,1141970981,533783.7015902237,12.034622524123474,45.819118282342586,0.0,104.0,161.0,0.0,0.0,265.0,68,68,408
1123,주중,경전선,2020-09-01,18,0,18,1,1,5744,295324,5043422224,162493,364705024,1242944451,554989.9462854825,9.87723213685669,65.81659065728486,0.0,115.0,150.0,22.0,0.0,243.0,72,72,448
1124,주중,경전선,2020-10-01,17,0,17,1,1,5368,275757,6340257654,199591,461076662,1160326723,540867.5243056888,12.348678380044584,43.29128014018961,0.0,60.0,166.0,11.0,0.0,215.0,68,68,416
1125,주중,경전선,2020-11-01,17,0,17,0,0,5304,272973,6333532662,202631,460829611,1148331105,530477.054190115,12.617933466014666,43.0758779655984,0.0,65.0,173.0,0.0,0.0,238.0,68,68,408
1126,주중,경전선,2020-12-01,19,0,19,0,0,5928,305144,4919237600,162402,357483706,1283695090,575721.6783371292,10.112249849070748,68.62046953472714,0.0,88.0,183.0,0.0,0.0,271.0,76,76,456
1127,주중,경전선,2021-01-01,16,0,16,0,0,4992,256748,4315808596,138005,312833581,1085744898,499492.25633198617,8.59960948787018,56.33422163961843,0.0,30.0,183.0,0.0,0.0,213.0,64,64,384
1128,주중,경전선,2021-02-01,16,0,16,1,1,5120,262936,5431745610,169601,394777969,1112858443,511727.38422451826,10.339338810247755,45.77976372246351,0.0,89.0,116.0,24.0,0.0,181.0,64,64,400
1129,주중,경전선,2021-03-01,19,0,19,1,0,5928,304710,6690000028,210646,483138308,1289021270,602510.9772757419,13.135374483516872,51.18992140785328,0.0,19.0,223.0,0.0,0.0,242.0,76,76,456
1130,주중,경전선,2021-04-01,17,0,17,0,0,5304,272880,6096281784,193867,440691361,1154290606,534291.2615074601,12.077445647054557,44.742209409382745,0.0,45.0,189.0,0.0,0.0,234.0,68,68,408
1131,주중,경전선,2021-05-01,17,0,17,2,0,5304,273004,6348678414,201175,463281869,1154830874,536540.2163986447,12.528100431322152,42.80030987766331,0.0,122.0,145.0,0.0,0.0,267.0,68,68,408
1132,주중,경전선,2021-06-01,18,0,18,0,0,5616,288826,6998617702,219153,508394309,1221798290,574363.3931107767,13.657868116920614,43.59155840295625,0.0,134.0,155.0,0.0,0.0,289.0,72,72,432
1133,주중,경전선,2021-07-01,17,0,17,0,0,5304,272787,5606431884,178293,409698009,1153949203,533513.7468641083,11.111529538251203,48.54549556110331,0.0,125.0,144.0,0.0,0.0,269.0,68,68,408
1134,주중,경전선,2021-08-01,18,0,18,0,0,6192,316145,6558807136,210277,481341721,1343231694,560805.1651357342,11.972574558877286,50.499962474301284,0.0,134.0,185.0,0.0,36.0,283.0,72,72,504
1135,주중,경전선,2021-09-01,18,0,18,3,3,6384,325334,7377392010,231716,533679561,1383102133,572170.5636589502,12.854026971513838,47.08363703211449,0.0,88.0,177.0,45.0,30.0,190.0,72,72,528
1136,주중,경전선,2021-10-01,16,0,16,0,0,5504,280725,7151567346,226922,523016777,1192746146,503676.367379749,12.933974793489721,36.809328857701175,0.0,81.0,170.0,0.0,32.0,219.0,64,64,448
1137,주중,경전선,2021-11-01,18,0,18,0,0,6192,315711,8524931164,273825,623714869,1341365990,560126.8818168284,15.612243462282862,38.931782679818056,0.0,53.0,212.0,0.0,36.0,229.0,72,72,504
1138,주중,경전선,2021-12-01,18,0,18,0,0,6192,315959,7936977992,254585,582442700,1342417386,561045.8617539076,14.50361836888689,41.623208721087444,0.0,55.0,213.0,0.0,30.0,238.0,72,72,504
1139,주중,경전선,2022-01-01,17,0,17,1,1,5912,301281,7449519376,235310,546657748,1280353086,537667.1702775002,13.313532053849933,40.580617880009996,0.0,59.0,189.0,15.0,0.0,233.0,68,68,484
1140,주중,경전선,2022-02-01,16,0,16,2,2,5632,286820,6481035898,205171,474426720,1219165838,504908.6344924672,11.474516767642362,41.2660037171643,0.0,65.0,166.0,30.0,0.0,201.0,64,64,464
1141,주중,경전선,2022-03-01,19,0,19,1,0,6536,332956,6938604050,229001,504370209,1414658657,576101.956938157,13.06784980598037,54.22118219967059,0.0,41.0,228.0,0.0,0.0,269.0,76,76,532
1142,주중,경전선,2022-04-01,16,0,16,0,0,5504,280446,7271044336,236307,531360012,1192323404,491847.9004531941,13.481952219520139,36.166899624868556,0.0,37.0,192.0,0.0,0.0,229.0,64,64,448
1143,주중,경전선,2022-05-01,18,0,18,1,0,6192,315618,9639652432,312367,714008275,1341838517,555584.4328437682,17.814104041519673,34.13299250361391,0.0,50.0,215.0,0.0,0.0,265.0,72,72,504
1144,주중,경전선,2022-06-01,18,0,18,1,0,6192,315928,9812965700,313281,726657088,1343231130,563562.4687976487,17.847507930605246,33.819089069127195,0.0,72.0,191.0,0.0,0.0,263.0,72,72,504
1145,주중,경전선,2022-07-01,16,0,16,0,0,5504,280756,8568009538,270421,636244353,1193648592,506842.67945921404,15.410748011639917,30.16383334492647,0.0,46.0,188.0,0.0,0.0,234.0,64,64,448
1146,주중,경전선,2022-08-01,19,0,19,1,0,6536,337017,10471456054,329790,786420734,1432480489,603080.5594462277,18.591704411271248,34.8283774278909,0.0,90.0,254.0,0.0,0.0,344.0,76,76,532
1147,주중,경전선,2022-09-01,17,0,17,0,0,5780,298103,9831194516,314878,724894251,1266795491,529186.7492631259,17.672629209619952,31.026454516422795,0.0,75.0,206.0,34.0,0.0,247.0,68,68,475
1148,주중,경전선,2022-10-01,17,0,17,1,0,5848,301907,10093012600,324168,749446326,1283317753,529534.6154420547,18.25343922439503,29.45296790038991,0.0,34.0,262.0,0.0,0.0,296.0,68,68,476
1149,주중,경전선,2022-11-01,18,0,18,0,0,6088,313971,9918096376,317509,728953728,1334060244,561557.7937112373,18.199568714880847,33.122048497539886,0.0,25.0,274.0,0.0,0.0,299.0,72,72,496
1150,주중,경전선,2022-12-01,17,0,17,0,0,5848,301442,10076733694,318967,746665380,1281272590,537173.7699737137,17.989122300498295,29.36244041616626,0.0,26.0,263.0,0.0,0.0,289.0,68,68,476
1151,주중,경전선,2023-01-01,18,0,18,1,1,6320,325743,10679238422,333591,799783967,1385142409,574705.2142139055,18.351881522929613,31.856125486493962,0.0,59.0,249.0,34.0,0.0,274.0,72,72,520
1152,주중,경전선,2023-02-01,16,0,16,0,0,5504,283732,9706823330,310289,726275629,1205997814,501000.50338086515,17.49723850970708,26.82796892527603,0.0,27.0,247.0,0.0,0.0,274.0,64,64,448
1153,주중,경전선,2023-03-01,18,0,18,1,0,6192,319121,10118540880,327115,750732586,1356440199,556630.9455361818,18.451188279446047,32.77679362067676,0.0,21.0,281.0,0.0,0.0,302.0,72,72,504
1154,주중,경전선,2023-04-01,16,0,16,0,0,5504,283732,9299420900,300188,686944615,1205958258,495667.8951886971,16.92764589793061,28.196848873672142,0.0,21.0,250.0,0.0,0.0,271.0,64,64,448
1155,주중,경전선,2023-05-01,19,0,19,1,0,13072,674034,23348124456,759214,1737121308,2864991544,585261.4393239927,21.402504621371634,31.66918306229871,0.0,64.0,590.0,0.0,0.0,654.0,76,76,1064
1156,주중,경전선,2023-06-01,17,0,17,1,0,5848,301504,10112499562,322925,746939354,1281447864,532286.6115374677,18.207830817178202,29.23310913569734,0.0,51.0,237.0,0.0,0.0,288.0,68,68,476
1157,주중,경전선,2023-07-01,17,0,17,0,0,5560,286255,9044739954,290216,667774261,1218452772,521730.21943079866,17.030641148160907,33.940974571287306,0.0,20.0,260.0,0.0,0.0,280.0,68,68,460
1158,주중,경전선,2023-08-01,19,0,19,1,0,6316,325764,11166809192,352939,835006567,1384260810,593747.674390023,20.288474162711726,34.112632755296076,0.0,32.0,282.0,0.0,0.0,314.0,76,76,512
1159,주중,경전선,2023-09-01,16,0,16,1,1,5460,279174,9530368496,302097,703838098,1188830863,504866.36968524597,17.29594205145725,27.646931867721268,0.0,85.0,160.0,30.0,0.0,215.0,64,64,450
1160,주중,경전선,2023-10-01,18,0,18,2,0,6320,323387,11237325160,355591,833907003,1376296708,567930.638551627,19.743869333452707,30.102180374056385,0.0,96.0,187.0,30.0,0.0,253.0,72,72,520
1161,주중,경전선,2023-11-01,18,0,18,0,0,6192,317261,10644260934,336957,782347584,1349836923,568697.4903033384,19.11843621801344,31.174290155241074,0.0,56.0,220.0,0.0,0.0,276.0,72,72,504
1162,주중,경전선,2023-12-01,16,0,16,1,0,5504,281872,9733077564,306777,720441054,1199297828,507562.0498835093,17.414608594261,26.83295420447749,0.0,52.0,200.0,0.0,2.0,250.0,64,64,448
1163,주중,경전선,2024-01-01,19,0,19,1,0,6536,334351,10948834726,340296,814436635,1422592634,611090.5255636731,19.337051593560737,33.411900279377384,0.0,57.0,237.0,0.0,2.0,292.0,76,76,532
1164,주중,경전선,2024-02-01,17,0,17,1,1,5976,305367,11570134684,362459,865916418,1299594263,543012.4619322533,20.118068409323996,25.9054042154683,0.0,64.0,187.0,26.0,0.0,225.0,68,68,492
1165,주중,경전선,2024-03-01,16,0,16,0,0,5504,281407,9079025986,288862,668508942,1197281557,502745.13180576696,16.42447071771871,28.932986130641098,0.0,42.0,200.0,0.0,0.0,242.0,64,64,448
1166,주중,동해선,2021-12-01,3,0,3,0,0,948,47496,1046709570,35656,76625216,177152067,88079.4566856191,2.2521475492673066,6.95324283670376,0.0,13.0,33.0,0.0,0.0,46.0,9,9,96
1167,주중,동해선,2022-01-01,17,0,17,1,1,5180,259428,5502161214,194696,392782590,967293722,481168.65226400614,12.827107085315024,42.600831383170245,0.0,79.0,165.0,11.0,0.0,233.0,51,51,520
1168,주중,동해선,2022-02-01,16,0,16,2,2,5056,253870,5022347658,180921,357610155,946759892,444489.4683952789,11.40284104012279,42.723146717035576,0.0,80.0,154.0,22.0,0.0,212.0,48,48,512
1169,주중,동해선,2022-03-01,19,0,19,1,0,6004,301211,5171655038,195990,365210212,1123452176,502807.7761345901,12.363252951008837,59.29142167539686,0.0,78.0,209.0,0.0,0.0,287.0,57,57,608
1170,주중,동해선,2022-04-01,16,0,16,0,0,5056,253839,5502235412,203983,387992109,946762908,431214.4154567001,12.856991175460703,39.330076673610876,0.0,67.0,175.0,0.0,0.0,242.0,48,48,512
1171,주중,동해선,2022-05-01,18,0,18,1,0,5688,285565,7607920150,278647,541922719,1065093376,490877.14396884583,17.565149450927084,35.94354204319661,0.0,75.0,197.0,0.0,0.0,272.0,54,54,576
1172,주중,동해선,2022-06-01,18,0,18,1,0,5688,285720,7803844446,282520,554693707,1065698434,496570.61232579726,17.801058402908826,35.27241602614805,0.0,76.0,191.0,0.0,0.0,267.0,54,54,576
1173,주중,동해선,2022-07-01,16,0,16,0,0,5056,254397,6884036306,247018,492577727,948847813,445783.07342284656,15.536836042605925,31.035061118664522,0.0,67.0,174.0,0.0,0.0,241.0,48,48,512
1174,주중,동해선,2022-08-01,19,0,19,1,0,6004,304001,8591042124,306606,618995866,1133867463,531567.6124891818,19.16384891033837,35.204169475567944,0.0,65.0,194.0,0.0,0.0,259.0,57,57,608
1175,주중,동해선,2022-09-01,17,0,17,0,0,5208,263743,7557903066,270317,531777898,983602101,471190.2151343777,17.32876693814366,32.81697627676681,0.0,55.0,152.0,22.0,0.0,185.0,51,51,526
1176,주중,동해선,2022-10-01,17,0,17,1,0,5372,272027,7972062978,286724,564854613,1014611397,471767.3135521721,17.91805021045048,31.075136573341283,0.0,41.0,186.0,0.0,0.0,227.0,51,51,544
1177,주중,동해선,2022-11-01,18,0,18,0,0,5608,284162,7863281730,282547,553685491,1060020147,500239.71996483975,17.896232656216227,34.772092393631674,0.0,36.0,197.0,0.0,0.0,233.0,54,54,566
1178,주중,동해선,2022-12-01,17,0,17,0,0,5372,272151,8035268680,286866,569405537,1015078815,475846.9114289079,17.92054969514604,30.682485104239873,0.0,35.0,185.0,0.0,0.0,220.0,51,51,544
1179,주중,동해선,2023-01-01,18,0,18,1,1,5688,287797,8455576492,295959,603014502,1073315435,511910.260226058,18.50924305412967,32.81097795671899,0.0,41.0,175.0,22.0,0.0,194.0,54,54,576
1180,주중,동해선,2023-02-01,16,0,16,0,0,5056,256009,7921695122,285797,568051215,954868819,443709.68666727096,17.863580996950727,27.305832274531003,0.0,23.0,176.0,0.0,0.0,199.0,48,48,512
1181,주중,동해선,2023-03-01,18,0,18,1,0,5688,288355,7647403616,280859,541116523,1075531758,489830.16375510406,17.533318179286937,36.0558621363833,0.0,36.0,192.0,0.0,0.0,228.0,54,54,576
1182,주중,동해선,2023-04-01,16,0,16,0,0,5056,255885,7385619386,268051,521146532,954406020,440630.76460597763,16.76095522634517,29.51370860778156,0.0,17.0,175.0,0.0,0.0,192.0,48,48,512
1183,주중,동해선,2023-05-01,19,0,19,1,0,12008,607630,19031297888,690516,1349742740,2266397338,523304.1841673296,21.589347288912016,32.532457370639335,0.0,48.0,408.0,0.0,0.0,456.0,57,57,1216
1184,주중,동해선,2023-06-01,17,0,17,1,0,5372,271996,8216857014,295102,580087802,1014515328,473217.96326944715,18.44415647207644,29.839385463206224,0.0,56.0,171.0,0.0,0.0,227.0,51,51,544
1185,주중,동해선,2023-07-01,17,0,17,0,0,5364,271772,8219504524,290002,580339714,1013710743,481602.8217239686,18.137282640998084,30.000830519268494,0.0,35.0,180.0,0.0,0.0,215.0,51,51,543
1186,주중,동해선,2023-08-01,19,0,19,1,0,5892,299098,9424901940,332425,670355664,1115636893,537224.4074281956,21.00371419572285,32.3664345391718,0.0,41.0,196.0,0.0,0.0,237.0,57,57,594
1187,주중,동해선,2023-09-01,16,0,16,1,1,4928,247124,7694318242,274506,540029836,919962727,446333.30129116756,17.871428013175425,27.927438187868443,0.0,59.0,136.0,20.0,0.0,175.0,48,48,496
1188,주중,동해선,2023-10-01,18,0,18,2,0,5672,284683,9175092764,321890,646689880,1059620246,511775.0821517856,20.35762099535472,29.889725398783078,0.0,51.0,158.0,20.0,0.0,189.0,54,54,574
1189,주중,동해선,2023-11-01,18,0,18,0,0,5688,285162,8504315416,306272,596297113,1061437384,499304.7511820793,19.332663626659798,32.39257666831728,0.0,38.0,180.0,0.0,0.0,218.0,54,54,576
1190,주중,동해선,2023-12-01,16,0,16,1,0,5056,253777,8101682690,287425,570777210,944620509,450538.5583356161,18.11874143431289,26.78843611832822,0.0,38.0,160.0,0.0,0.0,198.0,48,48,512
1191,주중,동해선,2024-01-01,19,0,19,1,0,6004,299599,8975725134,318123,636313003,1115109750,535316.2582531143,20.175190357426455,33.58890673718331,0.0,38.0,171.0,0.0,0.0,209.0,57,57,608
1192,주중,동해선,2024-02-01,17,0,17,1,1,5372,268400,9392274728,331929,668104210,999003240,481181.9346295473,21.02541349373637,25.798679248780967,0.0,52.0,135.0,18.0,0.0,169.0,51,51,544
1193,주중,동해선,2024-03-01,16,0,16,0,0,5056,252723,7056116816,258240,495210666,940642837,436893.2716602963,16.349218218681585,30.69036165297179,0.0,39.0,144.0,0.0,0.0,183.0,48,48,512
1194,주중,전라선,2015-01-01,17,0,17,1,0,2484,110965,2714039700,97550,253014392,478021268,472612.86913895875,14.890317192436642,32.42167963886123,0.0,172.0,0.0,0.0,70.0,102.0,68,68,308
1195,주중,전라선,2015-02-01,16,0,16,2,2,2352,105194,2909523800,104437,269049103,453098452,444203.44582375186,15.75807323263678,28.75669521594273,0.0,154.0,0.0,18.0,58.0,78.0,64,64,294
1196,주중,전라선,2015-03-01,18,0,18,0,0,2592,115452,2423479800,86671,222400774,497557404,503476.4865886069,13.512784533832242,40.525471657807906,0.0,180.0,0.0,0.0,72.0,108.0,72,72,324
1197,주중,전라선,2015-04-01,18,0,18,0,0,3884,188617,3675676800,121808,310778775,758903659,542676.6889062045,11.638260113373322,44.42226219486364,0.0,248.0,0.0,0.0,4.0,244.0,72,72,358
1198,주중,전라선,2015-05-01,16,0,16,2,0,3520,172069,3973623300,133622,340102379,690619231,478159.9384776845,12.395832071095914,34.34026986455341,0.0,224.0,0.0,0.0,0.0,224.0,64,64,320
1199,주중,전라선,2015-06-01,18,0,18,0,0,3960,192234,2962764300,97580,241219661,771539136,546682.9583743743,9.136682182260168,58.190588749800966,0.0,252.0,0.0,0.0,0.0,252.0,72,72,360
1200,주중,전라선,2015-07-01,18,0,18,0,0,3960,193188,4047362600,133754,339756655,775436452,545706.9819338657,12.460279012266538,42.70205517133628,0.0,182.0,95.0,0.0,0.0,277.0,72,72,360
1201,주중,전라선,2015-08-01,17,0,17,0,0,3740,186207,4571443200,149390,392240069,749327018,520554.4052050048,13.63430439632694,33.44789607497642,0.0,6.0,236.0,0.0,0.0,242.0,68,68,340
1202,주중,전라선,2015-09-01,18,0,18,1,1,4024,201453,4442331600,144720,363240211,810214956,551065.7165068635,12.813036330053658,42.23700283834592,0.0,37.0,225.0,28.0,8.0,226.0,72,72,368
1203,주중,전라선,2015-10-01,17,0,17,0,0,3740,186719,4327486000,141864,359763410,751344318,518519.4082653307,12.907424587121364,35.962632641494004,0.0,10.0,233.0,0.0,0.0,243.0,68,68,340
1204,주중,전라선,2015-11-01,17,0,17,0,0,3740,186431,4114419144,135529,339443123,750223750,516058.831103464,12.357948160802378,37.703713217270966,0.0,9.0,233.0,0.0,0.0,242.0,68,68,340
1205,주중,전라선,2015-12-01,19,0,19,0,0,4180,208469,4937738832,163039,411336931,838868965,576641.7909904039,14.851905673385783,39.89312621269706,0.0,5.0,264.0,0.0,0.0,269.0,76,76,380
1206,주중,전라선,2016-01-01,16,0,16,0,0,3520,176704,4238474549,134967,351195008,710914912,502259.0531117257,12.220843897138717,32.56325093128371,0.0,7.0,221.0,0.0,0.0,228.0,64,64,320
1207,주중,전라선,2016-02-01,17,0,17,2,2,3788,190208,5168075172,165397,428467589,764980454,531100.3094144342,14.71784357695803,31.746627488042392,0.0,63.0,181.0,42.0,6.0,196.0,68,68,346
1208,주중,전라선,2016-03-01,19,0,19,1,0,4180,209836,4502286118,144001,366117145,844211458,595386.0506108145,13.038844621513944,44.30835026707339,0.0,58.0,227.0,0.0,0.0,285.0,76,76,380
1209,주중,전라선,2016-04-01,16,0,16,0,0,3520,176704,4124740426,133547,342232831,710914912,494356.62494570564,12.09226729445853,33.28070390695124,0.0,49.0,191.0,0.0,0.0,240.0,64,64,320
1210,주중,전라선,2016-05-01,18,0,18,1,0,3992,200244,5126804110,165784,427198250,805465308,560559.1999526655,14.848979612560802,34.95839773789045,0.0,62.0,216.0,0.0,4.0,274.0,72,72,364
1211,주중,전라선,2016-06-01,18,0,18,1,0,3960,198792,4725862156,153207,390825821,799779276,557117.7608581209,13.872419413256067,37.5546535643132,0.0,55.0,216.0,0.0,0.0,271.0,72,72,360
1212,주중,전라선,2016-07-01,16,0,16,0,0,3520,176704,4383265138,140373,362180160,710914912,500218.95333224226,12.710340456356393,31.909983825204552,0.0,45.0,192.0,0.0,0.0,237.0,64,64,320
1213,주중,전라선,2016-08-01,19,0,19,1,0,4180,209836,5826620729,186690,491689672,844211458,593577.9176983893,16.90420137631293,33.36602495722309,0.0,58.0,226.0,0.0,0.0,284.0,76,76,380
1214,주중,전라선,2016-09-01,17,0,17,2,2,3836,192668,5114304912,164932,417673928,774613814,528073.3738816339,14.391536574381353,33.05000136963527,0.0,77.0,168.0,42.0,6.0,197.0,68,68,352
1215,주중,전라선,2016-10-01,17,0,17,1,0,3740,187748,5012865955,164667,412199377,755347094,518699.7274828898,14.910086925027164,31.584680889589414,0.0,50.0,198.0,0.0,0.0,248.0,68,68,340
1216,주중,전라선,2016-11-01,18,0,18,0,0,3680,184204,4967287341,164646,411656745,741332454,543379.7990025074,16.115131808842868,32.575978519001126,0.0,74.0,193.0,0.0,0.0,267.0,72,72,360
1217,주중,전라선,2016-12-01,17,0,17,0,0,5208,256691,5535787293,192798,455305349,1037117157,489359.1489710043,12.915133163473898,38.5985364137027,0.0,28.0,201.0,0.0,8.0,221.0,80,80,436
1218,주중,전라선,2017-01-01,18,0,18,0,0,6224,306148,6725876166,228741,556843964,1238597092,527343.7622106549,13.415429182334774,41.15917572717646,0.0,47.0,186.0,24.0,4.0,205.0,90,90,504
1219,주중,전라선,2017-02-01,16,0,16,0,0,5504,270000,6003505679,208924,492347120,1092099576,460477.4946558571,12.380444651232976,36.07188970218809,0.0,6.0,192.0,0.0,0.0,198.0,80,80,448
1220,주중,전라선,2017-03-01,18,0,18,1,0,6192,304336,5822721393,201844,471980627,1230972504,519788.260526545,11.938328499288817,47.32607385756726,0.0,29.0,206.0,0.0,0.0,235.0,90,90,504
1221,주중,전라선,2017-04-01,16,0,16,0,0,5632,278759,5783145213,197445,468468385,1119072242,468770.39550521015,11.332770940202648,38.322826559819255,0.0,58.0,186.0,0.0,0.0,244.0,96,80,464
1222,주중,전라선,2017-05-01,19,0,19,2,0,6688,332850,7753022389,266987,639499316,1336540439,552689.677307773,15.245817915494381,42.130119980190294,0.0,77.0,237.0,0.0,0.0,314.0,114,95,551
1223,주중,전라선,2017-06-01,17,0,17,1,0,5984,299013,6266395896,213481,503578691,1200769627,499367.41072019376,12.140725043139753,40.89788240128733,0.0,135.0,160.0,0.0,0.0,295.0,102,85,493
1224,주중,전라선,2017-07-01,17,0,17,0,0,5984,299106,6304850214,211520,509363354,1200903040,506962.5735873289,12.02402024530769,40.983615941420275,0.0,159.0,128.0,0.0,0.0,287.0,102,85,493
1225,주중,전라선,2017-08-01,19,0,19,1,0,6688,333904,8151032201,275177,680292389,1340667878,562391.1206982896,15.66285250432155,38.20210912103601,0.0,184.0,136.0,0.0,0.0,320.0,114,95,551
1226,주중,전라선,2017-09-01,16,0,16,0,0,5632,283037,5912149205,202268,472765354,1136170223,467754.546955986,11.432746281879325,38.54365625648459,0.0,173.0,80.0,0.0,0.0,253.0,96,80,464
1227,주중,전라선,2017-10-01,18,0,18,4,3,6620,333423,8589822802,289713,698309627,1328968067,532898.1755010094,15.370147433829683,37.46280797723182,0.0,172.0,114.0,87.0,8.0,191.0,108,95,527
1228,주중,전라선,2017-11-01,18,0,18,0,0,6336,319230,7225092963,247636,575734887,1281085070,525145.0744293543,13.963122519411833,40.18401312563911,0.0,140.0,123.0,0.0,0.0,263.0,108,90,522
1229,주중,전라선,2017-12-01,16,0,16,1,0,5604,282002,6793501501,232524,545649494,1133558019,468501.9743996686,13.17286354406147,33.742376294186826,0.0,107.0,104.0,0.0,2.0,209.0,89,81,458
1230,주중,전라선,2018-01-01,19,0,19,1,0,6572,332657,7924201185,270612,646182570,1343092620,557213.4951033385,15.419799180480679,40.11905884960062,0.0,107.0,145.0,0.0,2.0,250.0,96,96,534
1231,주중,전라선,2018-02-01,16,0,16,1,1,5696,290350,7473623420,255151,616019237,1165556385,469281.0218208744,14.037744298089862,31.397594240196806,0.0,52.0,136.0,28.0,0.0,160.0,66,66,452
1232,주중,전라선,2018-03-01,17,0,17,1,0,5848,295169,6426455343,217668,511174201,1186202005,502149.0791027562,12.535572675360312,39.86928808238425,0.0,30.0,170.0,0.0,6.0,194.0,68,68,476
1233,주중,전라선,2018-04-01,17,0,17,0,0,5848,296882,6757731987,230709,545760207,1193070055,497950.635886696,13.21056155259002,37.27126721292879,0.0,76.0,175.0,0.0,4.0,247.0,68,68,476
1234,주중,전라선,2018-05-01,19,0,19,2,0,6572,334810,8490244676,297716,700700702,1342805675,545428.1457970798,16.849932665965948,37.59936400937084,0.0,81.0,228.0,0.0,2.0,307.0,77,77,534
1235,주중,전라선,2018-06-01,16,0,16,1,0,5504,280530,6543037252,226123,530086282,1127261400,463032.0949552312,12.897521823056968,34.206391717727264,0.0,71.0,193.0,0.0,0.0,264.0,64,64,448
1236,주중,전라선,2018-07-01,18,0,18,0,0,6192,314682,7654477578,254236,619156499,1264645114,542527.0734969205,14.541898880477605,37.379820343313405,0.0,89.0,211.0,0.0,16.0,284.0,72,72,504
1237,주중,전라선,2018-08-01,18,0,18,1,0,6192,315299,8456331975,280594,698224334,1267198513,543237.1407685564,16.020888792976947,33.178743349534386,0.0,100.0,211.0,0.0,0.0,311.0,72,72,504
1238,주중,전라선,2018-09-01,16,0,16,2,2,5660,285735,7633606766,257303,614942879,1140790248,477864.14184209757,14.221525370969532,31.673915337425463,0.0,83.0,139.0,39.0,0.0,183.0,67,67,460
1239,주중,전라선,2018-10-01,19,0,19,2,0,6552,332610,8620594670,290917,695879725,1335512800,563269.4992624798,16.610493213215822,36.838050125641246,0.0,89.0,196.0,0.0,2.0,283.0,77,77,534
1240,주중,전라선,2018-11-01,17,0,17,0,0,5848,296020,7557703545,252982,603426743,1189465715,507926.96191446634,14.529035910880593,33.64696813799223,0.0,67.0,178.0,0.0,0.0,245.0,68,68,476
1241,주중,전라선,2018-12-01,17,0,17,1,0,5884,298361,7515356062,253094,605553722,1196279957,505550.4930428243,14.414297263824869,33.93056312204193,0.0,68.0,178.0,0.0,2.0,244.0,69,69,478
1242,주중,전라선,2019-01-01,19,0,19,1,0,6536,330894,8252639929,279629,675404210,1329586698,560968.633830469,16.056478335173967,37.635482760346214,0.0,72.0,200.0,0.0,0.0,272.0,76,76,532
1243,주중,전라선,2019-02-01,16,0,16,3,3,5696,289126,8747214951,297790,720454011,1151840365,471257.5931117246,16.35835629798457,26.397928391866955,0.0,94.0,126.0,50.0,2.0,168.0,68,68,462
1244,주중,전라선,2019-03-01,16,0,16,0,0,5504,278817,6421805376,216748,507097834,1120274094,474124.03666885686,12.437555533321294,35.56821969838317,0.0,55.0,167.0,0.0,0.0,222.0,64,64,448
1245,주중,전라선,2019-04-01,18,0,18,0,0,6192,314377,7882284760,266115,632807306,1263295919,533227.5162919302,15.238283230667305,36.1306557467699,0.0,66.0,194.0,0.0,0.0,260.0,72,72,504
1246,주중,전라선,2019-05-01,18,0,18,1,0,6228,316236,8426718356,288584,683211783,1268047137,527567.4920374575,16.37874231834318,33.97292215977919,0.0,73.0,184.0,0.0,2.0,255.0,73,73,506
1247,주중,전라선,2019-06-01,16,0,16,1,0,5540,281589,7445535610,251896,597446272,1128854003,473974.3156055091,14.290668144446384,30.60637183700676,0.0,65.0,168.0,0.0,2.0,231.0,65,65,450
1248,주중,전라선,2019-07-01,19,0,19,0,0,6536,331127,8801312696,306734,723087062,1330531919,545624.2287162197,17.596371650600908,35.56488244678664,0.0,69.0,199.0,0.0,0.0,268.0,76,76,532
1249,주중,전라선,2019-08-01,17,0,17,1,0,5884,298443,8780045388,302653,734807484,1196532226,493105.57232057065,17.237984438537815,27.901501880130496,0.0,75.0,177.0,0.0,2.0,250.0,69,69,478
